,id,direction
935,IDOAASE3ly,1.0
936,IDOAASE4ly,1.0
937,IDOURtly,0.0
938,IDPtn,0.0
939,ILEt4,1.0
940,ILEtmi,0.0
941,ILETAm,0.0
942,INOSTO,1.0
943,INSt,0.0
944,INSTt2,0.0
945,INSTt4,0.0
946,IPDPtx,0.0
947,ITCOALm,1.0
948,ITPtn,0.0
949,KAS8,1.0
950,KCC2t,0.0
951,KCCt,0.0
952,KHK,1.0
953,KHK2,1.0
954,KSII_CORE2tly,1.0
955,KSII_CORE4t,1.0
956,KSItly,1.0
957,KYN3OX,1.0
958,KYNATESYN,1.0
959,LACZe,1.0
960,LALDO,0.0
961,LAPCOAl,1.0
962,LCADi_D,1.0
963,LCTStg,1.0
964,LCYSTAT,0.0
965,LCYSTCBOXL,1.0
966,LEUKTRA4tr,0.0
967,LEUKTRB4t,0.0
968,LEUKTRB4tr,0.0
969,LEUKTRC4t,0.0
970,LEUKTRD4t,0.0
971,LEUKTRE4t,0.0
972,LEUKTRF4t,0.0
973,LEUTAm,0.0
974,TTCCOAtx,0.0
975,LIMNENte,0.0
976,LINKDEG1ly,1.0
977,LINKDEG2ly,1.0
978,LINKDEG3ly,1.0
979,LIPOti_1,1.0
980,L_LACtcm,1.0
981,LNLCCPT1,0.0
982,LNLCCPT2,0.0
983,LNLCCRNt,0.0
984,LNLCt,0.0
985,LNLNCAt,0.0
986,LNLNCGCPT2,0.0
987,LNLNCGCRNt,0.0
988,LNLNCGt,0.0
989,LPASE,1.0
990,LPS2,1.0
991,LPS3e,1.0
992,LPS4e,1.0
993,LRAT1,1.0
994,LRAT2,1.0
995,LSTO1r,1.0
996,LTC4CP,0.0
997,LTC4Sr,1.0
998,LTDCL,1.0
999,LYSt4,1.0
1000,LYStm,0.0
1001,LYStn,0.0
1002,M4BTAer,1.0
1003,M4CET3er,1.0
1004,MACACI,1.0
1005,MALTe,1.0
1006,MALTly,1.0
1007,MALtm,0.0
1008,MALTt1r,0.0
1009,MANt1r,0.0
1010,MANtly,1.0
1011,MCDp,1.0
1012,MCLACCYSR,1.0
1013,MCLORi,0.0
1014,MCPST,1.0
1015,MDRPD,1.0
1016,ME1m,1.0
1017,ME2m,1.0
1018,MECOALm,1.0
1019,MECOAS1m,0.0
1020,MELATN23DOX,1.0
1021,MELATNOX,1.0
1022,MEOHt2,0.0
1023,MESCOALm,1.0
1024,METAT,1.0
1025,METS,1.0
1026,METtec,0.0
1027,MGACONm,0.0
1028,MGSA2,1.0
1029,MHISOR,1.0
1030,MI1345PP,1.0
1031,MI134P4P,1.0
1032,MI134PP,1.0
1033,MI145PK,1.0
1034,MI145PP,1.0
1035,MI14PP,1.0
1036,MI1P_Dtn,0.0
1037,MMCDm,1.0
1038,MMEm,0.0
1039,MMMm,0.0
1040,MMSAD1m,1.0
1041,MMTSADm,1.0
1042,MOGAT,1.0
1043,MTHFCm,0.0
1044,MTHFD2m,0.0
1045,N3Tg,1.0
1046,NABTNO,1.0
1047,NACASPAH,1.0
1048,NACHEX10ly,1.0
1049,NACHEX13ly,1.0
1050,NACHEX16ly,1.0
1051,NACHEX17ly,1.0
1052,NACHEX1ly,1.0
1053,NACHEX20ly,1.0
1054,NACHEX25ly,1.0
1055,NACHEX26ly,1.0
1056,NACHEX27ly,1.0
1057,NACHEX3ly,1.0
1058,NACHEX5ly,1.0
1059,NACHEX6ly,1.0
1060,NACHEX7ly,1.0
1061,NACHEX8ly,1.0
1062,NACHEX9ly,1.0
1063,NACHEXA10ly,1.0
1064,NACHEXA11ly,1.0
1065,NACHEXA12ly,1.0
1066,NACHEXA13ly,1.0
1067,NACHEXA15ly,1.0
1068,NACHEXA18ly,1.0
1069,NACHEXA20ly,1.0
1070,NACHEXA21ly,1.0
1071,NACHEXA2ly,1.0
1072,NACHEXA3ly,1.0
1073,NACHEXA4ly,1.0
1074,NACHEXA5ly,1.0
1075,NACHEXA7ly,1.0
1076,NACHEXA9ly,1.0
1077,NACt,1.0
1078,NADHtru,1.0
1079,NADNe,1.0
1080,NADPHtru,1.0
1081,NADPtru,1.0
1082,NADPtxu,1.0
1083,NADtn,0.0
1084,NADtru,1.0
1085,NAGAlby,1.0
1086,NAIt,0.0
1087,NAt3_1g,0.0
1088,NBAHH_ir,1.0
1089,NCCt,1.0
1090,NDP7g,1.0
1091,NDP8,1.0
1092,NDP8ex,1.0
1093,PI3P4Kn,1.0
1094,NDPK3m,0.0
1095,NDPK4m,1.0
1096,NDPK4n,0.0
1097,NDPK6m,0.0
1098,NDPK7m,1.0
1099,NDPK7n,0.0
1100,NDPK9n,0.0
1101,NH4tn,0.0
1102,NH4tp,0.0
1103,NICRNS,1.0
1104,NICRNTtn,0.0
1105,NIFEDIPINEte,0.0
1106,NKCC2t,0.0
1107,NOS2_2,1.0
1108,NRPPHRSULT,1.0
1109,NRVNCCOAtx,0.0
1110,NS26T2g,1.0
1111,NS26Tg,1.0
1112,NTD12,1.0
1113,NTD1m,1.0
1114,NTD2l,1.0
1115,NTD4e,1.0
1116,NTD5m,1.0
1117,NTD7e,1.0
1118,NTD9e,1.0
1119,NTD9l,1.0
1120,O16G1e,1.0
1121,O16G2e,1.0
1122,O2Stm,0.0
1123,O2Stn,0.0
1124,O2ter,0.0
1125,O2tn,0.0
1126,OCBTm,1.0
1127,OCCOAtm,1.0
1128,OCCOAtx,0.0
1129,OIVD2m,1.0
1130,OMEPRAZOLEte,0.0
1131,ORETNF,1.0
1132,ORNt4m,0.0
1133,ORNt,1.0
1134,OXAtp,1.0
1135,P45011B21m,1.0
1136,P45017A2r,1.0
1137,P45017A3r,1.0
1138,P45017A4r,1.0
1139,P45019A1r,1.0
1140,P45021A1r,1.0
1141,P45027A11m,1.0
1142,P45027A13m,1.0
1143,P45027A14m,1.0
1144,P45027A15m,1.0
1145,P4502A6,1.0
1146,P4502C18,1.0
1147,P4502C8,1.0
1148,P4502C92,1.0
1149,P4502D6,1.0
1150,P4502E1,1.0
1151,P4503A4,1.0
1152,P45046A1r,1.0
1153,P4504F122r,1.0
1154,P4504F123r,1.0
1155,P4504F81r,1.0
1156,P4507A1r,1.0
1157,P4507B11r,1.0
1158,P4507B12r,1.0
1159,P4508B11r,1.0
1160,P450LTB4r,1.0
1161,P5CRm,1.0
1162,PA_HSter,0.0
1163,PAIL_HStn,0.0
1164,PAIL45P_HStn,0.0
1165,PAPStg,0.0
1166,PAPtg,1.0
1167,PCFLOPm,1.0
1168,PCHOL_HSter,0.0
1169,PCHOLP_hs,1.0
1170,PCHOLPg_hs,1.0
1171,PCHOLPr_hs,1.0
1172,PCREATtmdiffir,1.0
1173,PCRNtc,1.0
1174,PCRNtm,0.0
1175,PDE1,1.0
1176,PDE1g,1.0
1177,PI34P5K,1.0
1178,PI34P5Kn,1.0
1179,PI3P4K,1.0
1180,PDE4,1.0
1181,PDE4g,1.0
1182,PDHm,1.0
1183,PDXPP,1.0
1184,PEFLIP,1.0
1185,PERILLYLte,0.0
1186,PEROXx,1.0
1187,PETHCT,1.0
1188,PGCD,1.0
1189,PGDI,0.0
1190,PGLer,1.0
1191,PGLYCt,0.0
1192,PGPP_hs,1.0
1193,PGPPT,1.0
1194,PHCHGSm,0.0
1195,PHEACGLNt,0.0
1196,PHEMEtm,0.0
1197,PHEt4,1.0
1198,PHETA1m,0.0
1199,PHYCBOXL,1.0
1200,PHYHx,1.0
1201,PHYQt,1.0
1202,PHYTt,0.0
1203,PI345P5P,1.0
1204,PI34P3Pn,1.0
1205,PI34P4Pn,1.0
1206,PI45P3K,1.0
1207,PI45P5P,1.0
1208,PI4P3Kn,1.0
1209,PI4PLC,1.0
1210,PI4PLCn,1.0
1211,PI5P4Kn,1.0
1212,PIACGT,1.0
1213,PROSTGE1t,0.0
1214,PROSTGE2t,0.0
1215,PIK4n,1.0
1216,PIK5n,1.0
1217,PIPLC,1.0
1218,PIPLCn,1.0
1219,PIter,0.0
1220,PItg,1.0
1221,PItn,0.0
1222,PItx,0.0
1223,PLA2_2,1.0
1224,PLA2_2e,1.0
1225,PMI12346PH,1.0
1226,PNTEH,1.0
1227,PPA2,1.0
1228,PPAer,1.0
1229,PPAm,1.0
1230,PPAP,1.0
1231,PPD2CSPp,1.0
1232,PPDOy,1.0
1233,PPItr,0.0
1234,PPMI12346Ptn,0.0
1235,PPOR,1.0
1236,PPPG9tm,0.0
1237,PPPGOm,1.0
1238,PRASCSi,1.0
1239,PRDXl,1.0
1240,PRGNLONESULT,1.0
1241,PRGNLONEtr,0.0
1242,PRGSTRNt,0.0
1243,PRISTCOAtx,0.0
1244,PRISTtx,0.0
1245,PROD2m,1.0
1246,PROSTGE2t2,0.0
1247,PROSTGE2t3,1.0
1248,PROSTGI2t,0.0
1249,PROt4,1.0
1250,PROtm,1.0
1251,PSFLIP,1.0
1252,PSFLIPm,1.0
1253,PTDCACRNCPT2,0.0
1254,PTE4x,1.0
1255,PTRCOX1,1.0
1256,PVD3,0.0
1257,PYDXK,1.0
1258,PYDXPP,1.0
1259,PYNP2r,0.0
1260,PYRt2p,0.0
1261,QUILSYN,1.0
1262,RADH2,1.0
1263,RADH3,1.0
1264,RAI1,0.0
1265,RAI2,0.0
1266,RAI3,0.0
1267,RAI4,0.0
1268,RAtn3,0.0
1269,RBK_Dr,1.0
1270,RDH1,0.0
1271,RDH1a,1.0
1272,RDH2,0.0
1273,RDH2a,1.0
1274,RDH4,0.0
1275,RETFA,1.0
1276,RETFAt,1.0
1277,RETFAt1,1.0
1278,RETH2e,1.0
1279,RETHe,1.0
1280,RETNGLCt2r,1.0
1281,RETNGLCtr,1.0
1282,RETNtr2,1.0
1283,RIBt,0.0
1284,RIBt2,1.0
1285,RNMK,1.0
1286,RTOTAL3CRNCPT2,0.0
1287,S23Tg,1.0
1288,S2L2N2M2MASNtly,1.0
1289,S2T1g,1.0
1290,S2T3g,1.0
1291,S2T4g,1.0
1292,S2TASE1ly,1.0
1293,S2TASE2ly,1.0
1294,S2TASE3ly,1.0
1295,S2TASE5ly,1.0
1296,S3TASE3ly,0.0
1297,S4T2g,1.0
1298,S4T3g,1.0
1299,S4T4g,1.0
1300,S4T5g,1.0
1301,S4T6g,1.0
1302,S4TASE1ly,0.0
1303,S4TASE2ly,0.0
1304,S4TASE3ly,0.0
1305,S4TASE4ly,0.0
1306,S6T18g,1.0
1307,S6T1g,1.0
1308,S6T20g,1.0
1309,S6T21g,1.0
1310,S6T24g,1.0
1311,S6T25g,1.0
1312,ST3GAL61g,1.0
1313,S6T2g,1.0
1314,S6T3g,1.0
1315,S6TASE11ly,0.0
1316,S6TASE14ly,0.0
1317,S6TASE15ly,0.0
1318,S6TASE16ly,0.0
1319,S6TASE17ly,0.0
1320,S6TASE1ly,0.0
1321,S6TASE21ly,0.0
1322,S6TASE24ly,0.0
1323,S6TASE25ly,0.0
1324,S6TASE26ly,0.0
1325,S6TASE2ly,0.0
1326,S6TASE3ly,0.0
1327,S6TASE5ly,0.0
1328,S6TASE6ly,0.0
1329,S6TASE8ly,0.0
1330,SACCD3m,1.0
1331,SADT,1.0
1332,SALMCOM,1.0
1333,SALMCOM2,1.0
1334,SARCStp,1.0
1335,SBPP3er,1.0
1336,SBTD_D2,1.0
1337,SBTR,1.0
1338,SCP2x_1,1.0
1339,Ser_Thrtg,0.0
1340,SERASNNaEx,1.0
1341,SERGLYexR,0.0
1342,SERLYSNaex,1.0
1343,SERTHRNaEx,1.0
1344,SERtN1,0.0
1345,SFGTHi,1.0
1346,SGALSIDEtg,0.0
1347,SGALSIDEtl,0.0
1348,SGPL12r,1.0
1349,SIAASE2ly,1.0
1350,SIAASE4ly,1.0
1351,SLCBK1,1.0
1352,SLDt,1.0
1353,SMPD3g,1.0
1354,SMS,1.0
1355,SO4t4_2,0.0
1356,SO4tl,0.0
1357,SPH1Pter,0.0
1358,SPHINGStl,0.0
1359,SPHINGStr,0.0
1360,SPHK21c,1.0
1361,SPHMYLNtg,0.0
1362,SPMDOX,1.0
1363,SPODMe,1.0
1364,SPR,1.0
1365,SQLEr,1.0
1366,SQLSr,1.0
1367,SR5AR2r,1.0
1368,SR5ARr,1.0
1369,SRTNACT,1.0
1370,SRTNt6_2_r,0.0
1371,SRTNtu,0.0
1372,ST3GAL21g,1.0
1373,ST3GAL22g,1.0
1374,ST3GAL23g,1.0
1375,ST3GAL31g,1.0
1376,ST6GALNAC21,1.0
1377,ST6GALNAC22,1.0
1378,ST6GALNAC23,1.0
1379,ST6GALNAC26,1.0
1380,ST6GALNAC27,1.0
1381,ST6GALNAC28,1.0
1382,ST6GALNAC31_1,1.0
1383,ST6GALNAC62,1.0
1384,ST8SIA12,1.0
1385,ST8SIA51g,1.0
1386,ST8SIA52g,1.0
1387,ST8SIA53g,1.0
1388,ST8SIA56g,1.0
1389,STCOAtx,0.0
1390,STRDNCCPT1,0.0
1391,STRDNCt,0.0
1392,STS1,1.0
1393,STS2,1.0
1394,STS2r,1.0
1395,SUCCtp,0.0
1396,SUCD1m,0.0
1397,SULFOX,1.0
1398,T4HCINNMFM,1.0
1399,TAGAT_Dt,1.0
1400,TAURt4_2_r,0.0
1401,TAXOLte,0.0
1402,TCHOLAt,0.0
1403,TCYNTtm,1.0
1404,TDCHOLAtx,0.0
1405,TDPm,1.0
1406,TETHEX3COAtx,0.0
1407,TETHEX3t,0.0
1408,TETPENT3CPT1,0.0
1409,TETPENT6COAtx,0.0
1410,TETPENT6CPT1,0.0
1411,TETPENT6CRNt,0.0
1412,TETTET6CPT2,0.0
1413,THCHOLSTOICtm,0.0
1414,THD1m,1.0
1415,THFtm,0.0
1416,THMDt4,1.0
1417,THMMPt4_1,0.0
1418,THMMPtm_cho,0.0
1419,THMt2m,1.0
1420,THMTP,1.0
1421,THMTPt_1,1.0
1422,THRCYSNaEx,1.0
1423,THRGLNNaEx,1.0
1424,THRGLYexR,0.0
1425,THRSERNaEx,1.0
1426,THYMDtl,0.0
1427,THYMDtm,0.0
1428,THYOXt,0.0
1429,THYPX,1.0
1430,TMABADH,1.0
1431,TMDK1m,1.0
1432,TMLYSOX,1.0
1433,TMNDNCCOAtx,0.0
1434,TMNDNCCPT1,0.0
1435,TMNDNCCRNt,0.0
1436,TMNDNCt,0.0
1437,TRDR2,1.0
1438,TRIODTHYSUFt,1.0
1439,TRIODTHYSULT,1.0
1440,TRPHYDRO2,1.0
1441,TRPO2,1.0
1442,TRPt4,1.0
1443,TRYPTAOX,1.0
1444,TSTSTERONEGLCte,1.0
1445,TSTSTERONEGLCtr,0.0
1446,TSTSTERONESte,0.0
1447,TSTSTERONESULT,1.0
1448,TSTSTERONEt,0.0
1449,TSTSTERONEtr,0.0
1450,TSULt4_3,0.0
1451,TTDCAtr,0.0
1452,TTDCPT2,0.0
1453,TTDCRNt,0.0
1454,TXA2tr,0.0
1455,TYRASE,1.0
1456,TYRDOPO,1.0
1457,TYROXDAc,1.0
1458,UAG2EMA,1.0
1459,UAGALDP,1.0
1460,UDPACGALtl,0.0
1461,UDPGALtg,0.0
1462,UDPGD,1.0
1463,UDPGLCAtg,0.0
1464,UDPGLCter,0.0
1465,UDPGLDCg,1.0
1466,UDPGNP,1.0
1467,UDPGP,1.0
1468,UDPtl,0.0
1469,UDPXYLter,0.0
1470,UDPXYLtg,0.0
1471,UGALGTg,1.0
1472,UGCG,1.0
1473,UGT1A10r_1,0.0
1474,UGT1A1r,1.0
1475,UGT1A2r,1.0
1476,UGT1A4r,1.0
1477,UGT1A6r,1.0
1478,UGT1A8r,1.0
1479,UGT1A9r,1.0
1480,UMPK3,0.0
1481,UMPK4,0.0
1482,UMPK4n,0.0
1483,UMPK5,0.0
1484,UMPK6n,0.0
1485,UMPK7,0.0
1486,UMPK7n,0.0
1487,UMPKn,0.0
1488,UMPtr,0.0
1489,URATEt,1.0
1490,UREAt5,0.0
1491,UREAtm,0.0
1492,URIt,0.0
1493,Uritn,0.0
1494,UROLACer,0.0
1495,UTPtn,0.0
1496,VITD3t,1.0
1497,VLCS2p,1.0
1498,VLCSp,1.0
1499,WHTTDCAte,0.0
1500,XAOx,1.0
1501,XOL27OHtm,0.0
1502,XOL7AH2tm,0.0
1503,XOLDIOLONEt,0.0
1504,XOLESTte,0.0
1505,XOLTRI24te,0.0
1506,XOLTRI25tc,0.0
1507,XOLTRI25te,0.0
1508,XOLTRIOLtm,0.0
1509,XYLK,1.0
1510,XYLTer,1.0
1511,XYLTt,0.0
1512,XYLUR,0.0
1513,YVITEt,1.0
1514,EX_4abutn_e,0.0
1515,EX_acmana_e,0.0
1516,EX_ahdt_e,0.0
1517,EX_dgmp_e,0.0
1518,EX_dgtp_e,0.0
1519,EX_dha_e,0.0
1520,EX_dhap_e,0.0
1521,EX_dttp_e,0.0
1522,EX_isomal_e,0.0
1523,EX_HC00250_e,0.0
1524,EX_HC01361_e,0.0
1525,EX_HC01440_e,0.0
1526,EX_HC01446_e,0.0
1527,EX_HC01577_e,0.0
1528,EX_HC02160_e,0.0
1529,EX_orot_e,0.0
1530,EX_udpg_e,0.0
1531,r0009,1.0
1532,r0013,1.0
1533,r0016,1.0
1534,GDR,0.0
1535,r0023,1.0
1536,NOS2,1.0
1537,r0027,0.0
1538,NDP1,1.0
1539,ACOAHim,1.0
1540,r0074,0.0
1541,r0083,1.0
1542,r0086,1.0
1543,r0113,1.0
1544,NTPP2,1.0
1545,GTHRDH_syn,0.0
1546,GGTAe2,0.0
1547,r0139,0.0
1548,r0142,1.0
1549,r0149,0.0
1550,r0156,1.0
1551,SPTc,1.0
1552,PYK2,1.0
1553,r0166,1.0
1554,SSALxm,0.0
1555,ITPH2,0.0
1556,r0202,0.0
1557,MAN1PT,1.0
1558,DHFR2i,1.0
1559,r0242,0.0
1560,r0246,1.0
1561,r0249,0.0
1562,GMPR,0.0
1563,r0287,1.0
1564,GMPS,1.0
1565,ACOAR7m,0.0
1566,r0310,1.0
1567,r0311,1.0
1568,r0319,1.0
1569,r0330,1.0
1570,r0354,1.0
1571,r0355,1.0
1572,r0358,1.0
1573,r0361,1.0
1574,r0381,0.0
1575,r0383,1.0
1576,PYDXNO,1.0
1577,r0390_1,0.0
1578,HXAND,0.0
1579,PHETHPTOX,1.0
1580,r0402,1.0
1581,r0403,1.0
1582,r0407,0.0
1583,r0408,0.0
1584,r0409,0.0
1585,r0410,0.0
1586,r0425,0.0
1587,r0433_1,1.0
1588,r0434,0.0
1589,r0437,0.0
1590,r0438,1.0
1591,r0441,0.0
1592,r0451,1.0
1593,r0463,0.0
1594,r0465_1,1.0
1595,RNTR1,-1.0
1596,RNTR2,0.0
1597,r0480,0.0
1598,r0483,0.0
1599,HMGCOAR,0.0
1600,r0494,0.0
1601,r0497,0.0
1602,r0511,1.0
1603,r0514,1.0
1604,THFATm,1.0
1605,SPHPL,-1.0
1606,r0546,1.0
1607,BETALDHx,0.0
1608,r0557,1.0
1609,r0558,0.0
1610,r0568,1.0
1611,r0571,0.0
1612,r0573,1.0
1613,r0579,1.0
1614,DNADDP,0.0
1615,DPCOAPP,0.0
1616,AASAD3,1.0
1617,r0610,0.0
1618,HPROx,0.0
1619,HPROxm,0.0
1620,HPROb,0.0
1621,r0627,0.0
1622,r0629,0.0
1623,r0630,0.0
1624,r0633,0.0
1625,r0637,1.0
1626,r0642,0.0
1627,AM6SAD,0.0
1628,r0647,0.0
1629,r0648,1.0
1630,r0650,1.0
1631,ACACT7m,-1.0
1632,r0656,1.0
1633,ECOAH5p,-1.0
1634,PRAIS,1.0
1635,r0669,1.0
1636,r0670,1.0
1637,r0672,0.0
1638,r0688,0.0
1639,r0698,1.0
1640,r0706,1.0
1641,r0716_1,1.0
1642,r0717,1.0
1643,HACD6m,-1.0
1644,r0721,1.0
1645,HACD5p,-1.0
1646,ACACT5m,0.0
1647,ECOAH4p,-1.0
1648,r0730,1.0
1649,r0731,1.0
1650,r0734,1.0
1651,r0737,1.0
1652,r0743,1.0
1653,r0744,1.0
1654,r0750,0.0
1655,r0755,1.0
1656,r0756,0.0
1657,r0774,0.0
1658,LNS14DMr,1.0
1659,r0782,1.0
1660,r0784,0.0
1661,r0786,1.0
1662,SBPP1,1.0
1663,r0788,0.0
1664,r0789,0.0
1665,r0797,0.0
1666,r0801,0.0
1667,r0812,0.0
1668,r0819,0.0
1669,r0822,0.0
1670,r0829,0.0
1671,r0830,0.0
1672,r0836,0.0
1673,r0839,0.0
1674,r0840,0.0
1675,r0841,0.0
1676,r0842,0.0
1677,r0845,1.0
1678,r0859,1.0
1679,r0870,0.0
1680,r0885,0.0
1681,r0892,0.0
1682,r0899,0.0
1683,r0907,0.0
1684,r0908,0.0
1685,r0909,0.0
1686,MALICITtm,0.0
1687,r0915,0.0
1688,r0921,1.0
1689,r0924,1.0
1690,r0926,1.0
1691,r0932,0.0
1692,r0936,1.0
1693,r0937,0.0
1694,r0940,0.0
1695,r0942,0.0
1696,SPMDtex2,0.0
1697,r0954,0.0
1698,r0960,0.0
1699,r0962,1.0
1700,r0975,1.0
1701,r0983,1.0
1702,r0984,0.0
1703,r0986,1.0
1704,r0987,0.0
1705,r0989,0.0
1706,r0994,0.0
1707,r0997,1.0
1708,CARN1619Zt_m,0.0
1709,r1002,1.0
1710,r1005,0.0
1711,r1007,0.0
1712,r1008,1.0
1713,r1013,1.0
1714,r1014,1.0
1715,r1017,1.0
1716,r1028,1.0
1717,r1029,1.0
1718,r1043,1.0
1719,r1044,1.0
1720,r1045,1.0
1721,r1051,0.0
1722,CITt2r,0.0
1723,CITt4_1,1.0
1724,r1117,0.0
1725,r1134,1.0
1726,r1143,1.0
1727,GLUt4,1.0
1728,r1148,0.0
1729,r1150,1.0
1730,r1155,1.0
1731,r1162,1.0
1732,r1163,1.0
1733,r1164,1.0
1734,r1167,1.0
1735,r1170,1.0
1736,r1175,1.0
1737,r1177,1.0
1738,r1179,1.0
1739,r1182,1.0
1740,r1251,1.0
1741,r1252,1.0
1742,r1253,1.0
1743,r1254,1.0
1744,r1260,1.0
1745,r1262,1.0
1746,PPCOAtm,0.0
1747,r1292,0.0
1748,r1298,1.0
1749,r1304,1.0
1750,r1364,1.0
1751,r1365,1.0
1752,r1374,1.0
1753,r1375,1.0
1754,r1378,0.0
1755,r1382_1,1.0
1756,r1383_1,1.0
1757,r1384,0.0
1758,r1392,-1.0
1759,r1400,0.0
1760,HCO3Ee,0.0
1761,r1421,0.0
1762,PIt,1.0
1763,r1428,0.0
1764,ALAtmi,-1.0
1765,r1435,1.0
1766,r1437,1.0
1767,ACOAO5p,1.0
1768,ACOAO4p,1.0
1769,r1448,1.0
1770,r1449,1.0
1771,r1450,1.0
1772,PHEt2m,-1.0
1773,r1456,1.0
1774,r1467,0.0
1775,r1468,0.0
1776,r1487,1.0
1777,GTHRDt2,-1.0
1778,r1495,1.0
1779,r1497,1.0
1780,r1498,1.0
1781,r1499,1.0
1782,r1502,1.0
1783,r1503,1.0
1784,r1515,1.0
1785,r1518,1.0
1786,r1519,1.0
1787,r1520,1.0
1788,r1525,1.0
1789,r1530,1.0
1790,r1531_1,1.0
1791,r1533_1,1.0
1792,r1536,1.0
1793,r1540,1.0
1794,r1547,0.0
1795,r1548,0.0
1796,r1549,0.0
1797,r1552,0.0
1798,r1553,0.0
1799,r1554,0.0
1800,r1556,0.0
1801,r1557,0.0
1802,r1560,0.0
1803,r1561,0.0
1804,r1562,0.0
1805,r1564,0.0
1806,r1565,0.0
1807,r1567,0.0
1808,r1568,0.0
1809,r1571,0.0
1810,r1578,0.0
1811,r1579,0.0
1812,r1581,0.0
1813,r1584,0.0
1814,r1585,0.0
1815,r1586,0.0
1816,r1587,0.0
1817,r1588,0.0
1818,r1589,0.0
1819,r1590,0.0
1820,r1591,0.0
1821,r1593,0.0
1822,r1594,0.0
1823,r1595,0.0
1824,r1597,0.0
1825,r1603,0.0
1826,r1604,0.0
1827,r1610,0.0
1828,r1611,0.0
1829,r1612,0.0
1830,r1613,0.0
1831,r1615,0.0
1832,r1616,0.0
1833,r1617,0.0
1834,TYRPHELAT2tc,0.0
1835,CYSPHELAT2tc,0.0
1836,r1621,0.0
1837,ASNPHELAT2tc,0.0
1838,VALPHELAT2tc,0.0
1839,THRPHELAT2tc,0.0
1840,ILEPHELAT2tc,0.0
1841,r1629,0.0
1842,r1630,0.0
1843,r1631,0.0
1844,r1632,0.0
1845,r1634,0.0
1846,r1637,0.0
1847,r1641,0.0
1848,r1645,0.0
1849,ILELAT1tc,0.0
1850,r1648,0.0
1851,r1649,0.0
1852,r1652,0.0
1853,r1657,0.0
1854,r1659,0.0
1855,r1661,0.0
1856,r1666,0.0
1857,r1671,0.0
1858,r1673,1.0
1859,r1674,1.0
1860,r1676,1.0
1861,r1678,1.0
1862,r1680,1.0
1863,r1685,1.0
1864,r1686,1.0
1865,r1692,1.0
1866,r1693,1.0
1867,r1696,1.0
1868,r1700,1.0
1869,r1701,1.0
1870,r1705,1.0
1871,r1706,1.0
1872,r1707,1.0
1873,r1710,1.0
1874,r1717,1.0
1875,r1722,1.0
1876,r1723,1.0
1877,r1726,1.0
1878,r1731,1.0
1879,r1732,1.0
1880,r1736,1.0
1881,r1744,1.0
1882,r1745,1.0
1883,r1746,1.0
1884,r1747,1.0
1885,r1748,1.0
1886,r1750,1.0
1887,r1752,1.0
1888,r1753,1.0
1889,r1754,1.0
1890,r1755,1.0
1891,r1758,1.0
1892,r1762,1.0
1893,r1763,1.0
1894,r1764,1.0
1895,r1766,1.0
1896,r1768,1.0
1897,r1771,1.0
1898,r1774,1.0
1899,r1778,1.0
1900,r1779,1.0
1901,r1781,1.0
1902,r1783,1.0
1903,r1784,1.0
1904,r1786,1.0
1905,r1789,1.0
1906,r1790,1.0
1907,r1791,1.0
1908,r1792,1.0
1909,r1796,1.0
1910,r1797,1.0
1911,r1798,1.0
1912,r1799,1.0
1913,r1805,1.0
1914,r1806,1.0
1915,r1809,1.0
1916,r1811,1.0
1917,r1814,1.0
1918,r1817,1.0
1919,r1818,1.0
1920,r1820,1.0
1921,r1821,1.0
1922,r1822,1.0
1923,r1823,1.0
1924,r1824,1.0
1925,r1827,1.0
1926,r1829,1.0
1927,r1830,1.0
1928,r1832,1.0
1929,r1833,1.0
1930,r1836,1.0
1931,r1837,1.0
1932,r1841,1.0
1933,r1842,1.0
1934,r1846,1.0
1935,r1847,1.0
1936,r1848,1.0
1937,r1851,1.0
1938,r1853,1.0
1939,r1854,1.0
1940,r1855,1.0
1941,r1857,1.0
1942,r1858,1.0
1943,r1860,1.0
1944,r1861,1.0
1945,r1864,1.0
1946,r1865,1.0
1947,r1867,1.0
1948,r1874,1.0
1949,r1876,1.0
1950,r1877,1.0
1951,r1880,1.0
1952,r1881,1.0
1953,r1882,1.0
1954,r1885,1.0
1955,r1887,1.0
1956,r1889,1.0
1957,r1890,1.0
1958,r1892,1.0
1959,r1893,1.0
1960,r1898,1.0
1961,r1899,1.0
1962,r1900,1.0
1963,r1901,1.0
1964,r1903,1.0
1965,r1904,1.0
1966,r1905,1.0
1967,r1907,1.0
1968,r1908,1.0
1969,r1910,1.0
1970,r1912,1.0
1971,r1916,1.0
1972,r1918,1.0
1973,r1920,1.0
1974,r1921,1.0
1975,r1925,1.0
1976,r1928,1.0
1977,r1932,1.0
1978,r1935,1.0
1979,r1940,1.0
1980,r1944,1.0
1981,r1945,1.0
1982,r1948,1.0
1983,r1949,1.0
1984,r1951,1.0
1985,r1954,1.0
1986,r1957,1.0
1987,r1961,1.0
1988,r1962,1.0
1989,r1963,1.0
1990,r1964,1.0
1991,r1965,1.0
1992,r1967,1.0
1993,r1970,1.0
1994,r1972,1.0
1995,r1974,1.0
1996,r1976,1.0
1997,r1980,1.0
1998,r1981,1.0
1999,r1983,1.0
2000,r1984,1.0
2001,r1985,1.0
2002,r1986,1.0
